time,phase_A,phase_B,phase_C
0.8200000000000001,2.1745148015259947,2.5832611443183944,3.7186240541556117
0.8300000000000001,2.196462562409024,2.597392206848603,3.7127452307423736
0.84,2.2182621090656665,2.6115635116858207,3.7069743792485133
0.85,2.239913437743291,2.625768111430934,3.701318450825775
0.86,2.261416550875136,2.639999311213524,3.6957841379113403
0.87,2.2827714621164583,2.6542506767702227,3.6903778611133187
0.88,2.30397820127004,2.6685160410112774,3.6851057577186825
0.89,2.3250368190475394,2.6827895091122205,3.6799736718402403
0.9,2.345947391619855,2.697065462176734,3.674987146203411
0.91,2.3667100249162685,2.711338559525207,3.6701514155585246
0.92,2.3873248586386184,2.7256037396710404,3.665471401690341
0.93,2.407792069963041,2.739856220053386,3.6609517099835736
0.9400000000000001,2.42811187690782,2.7540914956006093,3.656596627491571
0.9500000000000001,2.4482845413515983,2.7683053362033596,3.6524101224450427
0.96,2.468310371691519,2.782493783179646,3.6483958451288356
0.97,2.488189725135824,2.7966531448168177,3.644557130047359
0.98,2.507923009629942,2.810779991076806,3.6408969992932527
0.99,2.527510685419176,2.824871147551505,3.63741816702932
1.0,2.5469532662547394,2.8389236887547487,3.6341230449905133
1.01,2.566251320253064,2.852934930836111,3.631013748910826
1.02,2.5854054704210525,2.8669024237997545,3.628092105779194
1.03,2.6044163948622514,2.880823943308881,3.625359661828868
1.04,2.623284826680826,2.8946974821531075,3.622817691166067
1.05,2.6420115536017232,2.9085212414523363,3.620467204945941
1.06,2.660597417326545,2.9222936216665834,3.6183089610068726
1.07,2.679043312645461,2.9360132134767847,3.6163434738777553
1.08,2.6973501863259766,2.949678788596943,3.6145710250770815
1.09,2.715519035799575,2.963289290573192,3.6129916736272345
1.1,2.7335509076672238,2.9768438256204734,3.6116052667123038
1.11,2.7514468960444636,2.9903416535426697,3.610411450412868
1.12,2.769208140766348,3.0037821787771977,3.6094096804564555
1.1300000000000001,2.7868358254718935,3.0171649416003845,3.6085992329277228
1.1400000000000001,2.8043311755869476,3.030489609525367,3.6079792148876866
