time,feature_A,feature_B,feature_C
4.41,0.21009095575073417,0.24112420307809976,0.16932915141412008
4.42,0.2100758519206203,0.24112716535466233,0.16934346046090012
4.43,0.21006094971541667,0.24113006489113456,0.16935761129649207
4.44,0.2100462463431393,0.2411329029309783,0.1693716055818434
4.45,0.21003173905208838,0.24113568069387986,0.16938544496218733
4.46,0.2100174251302418,0.24113839937619513,0.16939913106715637
4.47,0.21000330190465805,0.24114106015138662,0.16941266551089534
4.48,0.20998936674088864,0.24114366417045213,0.1694260498921748
4.49,0.20997561704239967,0.2411462125623458,0.16943928579450407
4.5,0.20996205025000242,0.24114870643439118,0.16945237478624445
4.51,0.20994866384129285,0.2411511468726867,0.16946531842072218
4.5200000000000005,0.20993545533009994,0.24115353494250372,0.1694781182363413
4.53,0.2099224222659426,0.24115587168867708,0.16949077575669635
4.54,0.20990956223349497,0.24115815813598854,0.16950329249068505
4.55,0.2098968728520602,0.24116039528954303,0.16951566993262052
4.5600000000000005,0.20988435177505244,0.24116258413513808,0.16952790956234362
4.57,0.2098719966894867,0.24116472563962627,0.1695400128453348
4.58,0.209859805315477,0.24116682075127094,0.16955198123282583
4.59,0.20984777540574193,0.2411688704000955,0.16956381616191138
4.6000000000000005,0.20983590474511832,0.24117087549822608,0.16957551905566
4.61,0.2098241911500821,0.241172836940228,0.16958709132322528
4.62,0.20981263246827683,0.24117475560343582,0.1695985343599562
4.63,0.20980122657804953,0.24117663234827744,0.1696098495475076
4.64,0.20978997138799363,0.24117846801859208,0.16962103825395008
4.65,0.20977886483649905,0.24118026344194246,0.1696321018338796
4.66,0.2097679048913093,0.2411820194299211,0.16964304162852673
4.67,0.20975708954908542,0.24118373677845098,0.1696538589658655
4.68,0.2097464168349766,0.24118541626808065,0.16966455516072193
4.69,0.20973588480219757,0.24118705866427387,0.16967513151488217
4.7,0.2097254915316124,0.24118866471769373,0.16968558931720007
4.71,0.20971523513132487,0.2411902351644818,0.16969592984370452
4.72,0.20970511373627498,0.24119177072653172,0.1697061543577063
4.73,0.20969512550784195,0.2411932721117581,0.16971626410990448
4.74,0.20968526863345308,0.24119474001436003,0.1697262603384923
4.75,0.20967554132619878,0.24119617511508007,0.1697361442692628
4.76,0.20966594182445356,0.2411975780814582,0.16974591711571368
4.7700000000000005,0.20965646839150276,0.24119894956808105,0.16975558007915198
4.78,0.20964711931517513,0.24120029021682668,0.16976513434879803
4.79,0.20963789290748097,0.24120160065710458,0.16977458110188912
4.8,0.20962878750425584,0.24120288150609143,0.16978392150378252
4.8100000000000005,0.20961980146480982,0.24120413336896224,0.169793156708058
4.82,0.2096109331715821,0.24120535683911745,0.16980228785661997
4.83,0.20960218102980094,0.24120655249840559,0.16981131607979888
4.84,0.20959354346714862,0.2412077209173419,0.16982024249645233
4.8500000000000005,0.20958501893343184,0.24120886265532296,0.1698290682140655
4.86,0.209576605900257,0.24120997826083704,0.16983779432885093
4.87,0.20956830286071043,0.2412110682716709,0.16984642192584815
4.88,0.20956010832904357,0.24121213321511253,0.16985495207902226
4.89,0.2095520208403629,0.24121317360815012,0.1698633858513624
4.9,0.20954403895032475,0.24121418995766733,0.1698717242949793
4.91,0.2095361612348346,0.24121518276063503,0.16987996845120246
4.92,0.209528386289751,0.24121615250429934,0.16988811935067683
4.93,0.20952071273059422,0.24121709966636623,0.16989617801345866
4.94,0.20951313919225895,0.24121802471518267,0.16990414544911103
4.95,0.20950566432873172,0.2412189281099143,0.1699120226567987
4.96,0.20949828681281252,0.24121981030072004,0.16991981062538225
4.97,0.20949100533584056,0.2412206717289232,0.16992751033351192
4.98,0.2094838186074243,0.24122151282717944,0.16993512274972059
4.99,0.2094767253551755,0.2412223340196417,0.1699426488325163
5.0,0.2094697243244475,0.24122313572212198,0.16995008953047425
5.01,0.20946281427807717,0.24122391834225015,0.16995744578232794
5.0200000000000005,0.20945599399613102,0.24122468227962968,0.16996471851706
5.03,0.20944926227565508,0.24122542792599053,0.16997190865399225
5.04,0.20944261793042857,0.24122615566533928,0.1699790171028753
5.05,0.2094360597907212,0.2412268658741063,0.16998604476397733
5.0600000000000005,0.20942958670305434,0.24122755892129025,0.1699929925281725
5.07,0.20942319752996566,0.24122823516859984,0.16999986127702854
5.08,0.20941689114977732,0.24122889497059302,0.17000665188289402
5.09,0.20941066645636777,0.24122953867481345,0.17001336520898466
5.1000000000000005,0.20940452235894688,0.24123016662192448,0.17002000210946935
5.11,0.2093984577818345,0.2412307791458407,0.1700265634295553
5.12,0.20939247166424238,0.24123137657385685,0.1700330500055728
5.13,0.20938656296005936,0.24123195922677446,0.1700394626650593
5.14,0.2093807306376398,0.24123252741902607,0.1700458022268427
5.15,0.20937497367959507,0.24123308145879713,0.17005206950112445
5.16,0.20936929108258848,0.2412336216481456,0.17005826528956158
5.17,0.20936368185713297,0.24123414828311934,0.1700643903853484
5.18,0.209358145027392,0.24123466165387125,0.17007044557329756
5.19,0.20935267963098333,0.24123516204477233,0.1700764316299204
5.2,0.20934728471878594,0.24123564973452252,0.1700823493235068
5.21,0.20934195935474958,0.24123612499625957,0.1700881994142044
5.22,0.2093367026157074,0.2412365880976658,0.17009398265409717
5.23,0.20933151359119112,0.24123703930107276,0.17009969978728345
5.24,0.20932639138324938,0.24123747886356425,0.17010535154995335
5.25,0.20932133510626832,0.24123790703707695,0.1701109386704655
5.26,0.20931634388679524,0.2412383240684996,0.17011646186942334
5.2700000000000005,0.20931141686336457,0.24123873019976996,0.1701219218597506
5.28,0.2093065531863268,0.2412391256679702,0.17012731934676648
5.29,0.20930175201767953,0.2412395107054204,0.17013265502825983
5.3,0.2092970125309014,0.24123988553977022,0.17013792959456323
5.3100000000000005,0.20929233391078836,0.24124025039408892,0.17014314372862605
5.32,0.20928771535329227,0.24124060548695384,0.17014829810608714
5.33,0.2092831560653621,0.24124095103253684,0.1701533933953469
5.34,0.2092786552647873,0.2412412872406895,0.17015843025763877
5.3500000000000005,0.20927421218004372,0.24124161431702645,0.17016340934709998
5.36,0.2092698260501415,0.2412419324630073,0.17016833131084205
5.37,0.20926549612447556,0.24124224187601687,0.17017319678902038
5.38,0.20926122166267808,0.2412425427494441,0.17017800641490344
5.39,0.20925700193447322,0.24124283527275928,0.17018276081494138
5.4,0.20925283621953403,0.2412431196315899,0.17018746060883397
5.41,0.20924872380734144,0.24124339600779518,0.17019210640959803
5.42,0.20924466399704533,0.24124366457953902,0.1701966988236344
5.43,0.2092406560973277,0.24124392552136165,0.17020123845079407
5.44,0.20923669942626777,0.24124417900424988,0.1702057258844441
5.45,0.2092327933112092,0.2412444251957062,0.1702101617115327
5.46,0.20922893708862914,0.24124466425981633,0.17021454651265377
5.47,0.20922513010400928,0.24124489635731558,0.17021888086211118
5.48,0.20922137171170882,0.2412451216456541,0.17022316532798204
5.49,0.20921766127483923,0.2412453402790607,0.17022740047217988
5.5,0.20921399816514094,0.2412455524086055,0.17023158685051692
5.51,0.20921038176286175,0.2412457581822616,0.17023572501276604
5.5200000000000005,0.2092068114566371,0.24124595774496516,0.17023981550272205
5.53,0.20920328664337215,0.24124615123867482,0.1702438588582625
5.54,0.20919980672812533,0.2412463388024297,0.17024785561140793
5.55,0.20919637112399397,0.2412465205724064,0.17025180628838169
5.5600000000000005,0.20919297925200137,0.24124669668197476,0.170255711409669
5.57,0.20918963054098547,0.24124686726175293,0.17025957149007576
5.58,0.20918632442748936,0.24124703243966097,0.1702633870387866
5.59,0.2091830603556533,0.24124719234097372,0.17026715855942257
5.6000000000000005,0.20917983777710816,0.24124734708837256,0.1702708865500982
5.61,0.20917665615087075,0.24124749680199617,0.1702745715034782
5.62,0.2091735149432403,0.24124764159949041,0.1702782139068334
5.63,0.20917041362769676,0.24124778159605717,0.1702818142420965
5.64,0.20916735168480044,0.2412479169045023,0.17028537298591706
5.65,0.20916432860209308,0.2412480476352827,0.17028889060971603
5.66,0.20916134387400045,0.24124817389655243,0.17029236757973992
5.67,0.20915839700173633,0.24124829579420798,0.1702958043571144
5.68,0.20915548749320784,0.24124841343193268,0.17029920139789723
5.69,0.20915261486292222,0.2412485269112403,0.17030255915313106
5.7,0.209149778631895,0.2412486363315177,0.17030587806889544
5.71,0.2091469783275593,0.2412487417900668,0.1703091585863585
5.72,0.20914421348367673,0.24124884338214572,0.17031240114182805
5.73,0.2091414836402493,0.24124894120100907,0.17031560616680233
5.74,0.2091387883434328,0.2412490353379475,0.17031877408802015
5.75,0.2091361271454514,0.24124912588232658,0.1703219053275107
5.76,0.20913349960451344,0.24124921292162482,0.17032500030264283
5.7700000000000005,0.20913090528472844,0.241249296541471,0.17032805942617374
5.78,0.2091283437560253,0.24124937682568084,0.17033108310629744
5.79,0.20912581459407176,0.2412494538562929,0.17033407174669266
5.8,0.209123317380195,0.24124952771360383,0.1703370257465702
5.8100000000000005,0.2091208517013032,0.24124959847620295,0.17033994550072004
5.82,0.2091184171498086,0.2412496662210061,0.17034283139955778
5.83,0.20911601332355131,0.241249731023289,0.17034568382917079
5.84,0.20911363982572434,0.24124979295671978,0.17034850317136385
5.8500000000000005,0.20911129626479982,0.241249852093391,0.17035128980370445
5.86,0.20910898225445618,0.24124990850385108,0.1703540440995675
5.87,0.20910669741350627,0.241249962257135,0.17035676642817973
5.88,0.2091044413658268,0.2412500134207945,0.1703594571546636
5.89,0.20910221374028845,0.2412500620609278,0.17036211664008089
5.9,0.2091000141706873,0.24125010824220852,0.17036474524147566
5.91,0.20909784229567696,0.2412501520279142,0.17036734331191708
5.92,0.20909569775870193,0.24125019347995424,0.17036991120054154
5.93,0.20909358020793167,0.24125023265889733,0.17037244925259465
5.94,0.20909148929619584,0.2412502696239983,0.17037495780947254
5.95,0.2090894246809203,0.2412503044332244,0.17037743720876297
5.96,0.20908738602406407,0.24125033714328134,0.17037988778428603
5.97,0.20908537299205723,0.24125036780963843,0.17038230986613426
5.98,0.20908338525573972,0.24125039648655355,0.17038470378071252
5.99,0.20908142249030084,0.24125042322709753,0.17038706985077756
6.0,0.20907948437521992,0.24125044808317805,0.17038940839547692
6.01,0.20907757059420748,0.24125047110556308,0.17039171973038772
6.0200000000000005,0.20907568083514755,0.2412504923439039,0.1703940041675549
6.03,0.20907381479004059,0.2412505118467576,0.1703962620155292
6.04,0.2090719721549473,0.24125052966160934,0.17039849357940465
6.05,0.20907015262993325,0.24125054583489383,0.1704006991608557
6.0600000000000005,0.20906835591901426,0.24125056041201676,0.17040287905817417
6.07,0.20906658173010254,0.24125057343737563,0.1704050335663055
6.08,0.20906482977495366,0.24125058495438018,0.170407162976885
6.09,0.20906309976911425,0.2412505950054724,0.17040926757827332
6.1000000000000005,0.20906139143187033,0.24125060363214637,0.17041134765559213
6.11,0.20905970448619657,0.24125061087496733,0.17041340349075879
6.12,0.20905803865870606,0.24125061677359072,0.17041543536252118
6.13,0.20905639367960097,0.24125062136678077,0.17041744354649202
6.140000000000001,0.2090547692826238,0.24125062469242858,0.17041942831518267
6.15,0.2090531652050093,0.24125062678757003,0.17042138993803688
6.16,0.20905158118743722,0.2412506276884032,0.170423328681464
6.17,0.2090500169739855,0.24125062743030556,0.17042524480887192
6.18,0.20904847231208434,0.24125062604785083,0.17042713858069963
6.19,0.20904694695247075,0.24125062357482532,0.1704290102544496
6.2,0.20904544064914382,0.2412506200442443,0.17043086008471958
6.21,0.20904395315932062,0.24125061548836765,0.17043268832323435
6.22,0.20904248424339267,0.24125060993871553,0.1704344952188769
6.23,0.2090410336648831,0.24125060342608357,0.1704362810177195
6.24,0.2090396011904044,0.24125059598055779,0.1704380459630542
6.25,0.20903818658961662,0.24125058763152932,0.17043979029542342
6.26,0.20903678963518632,0.24125057840770867,0.17044151425264978
6.2700000000000005,0.2090354101027461,0.24125056833713984,0.17044321806986587
6.28,0.20903404777085452,0.2412505574472142,0.17044490197954376
6.29,0.20903270242095684,0.24125054576468388,0.170446566211524
6.3,0.20903137383734602,0.2412505333156752,0.17044821099304447
6.3100000000000005,0.20903006180712455,0.24125052012570153,0.17044983654876897
6.32,0.2090287661201666,0.24125050621967614,0.17045144310081534
6.33,0.20902748656908077,0.2412504916219247,0.17045303086878347
6.34,0.2090262229491734,0.24125047635619745,0.17045460006978294
6.3500000000000005,0.2090249750584123,0.2412504604456813,0.17045615091846034
6.36,0.20902374269739118,0.2412504439130116,0.17045768362702637
6.37,0.20902252566929427,0.24125042678028366,0.17045919840528262
6.38,0.20902132377986168,0.2412504090690641,0.1704606954606481
6.390000000000001,0.20902013683735515,0.24125039080040186,0.17046217499818545
6.4,0.20901896465252434,0.24125037199483929,0.17046363722062696
6.41,0.20901780703857345,0.2412503526724225,0.17046508232840024
6.42,0.2090166638111284,0.2412503328527121,0.1704665105196536
6.43,0.20901553478820456,0.24125031255479332,0.17046792199028132
6.44,0.2090144197901747,0.241250291797286,0.1704693169339484
6.45,0.20901331863973757,0.24125027059835452,0.1704706955421153
6.46,0.20901223116188683,0.24125024897571748,0.17047205800406232
6.47,0.20901115718388047,0.24125022694665704,0.17047340450691362
6.48,0.20901009653521055,0.2412502045280283,0.17047473523566126
6.49,0.2090090490475735,0.24125018173626833,0.17047605037318866
6.5,0.2090080145548407,0.24125015858740506,0.17047735010029405
6.51,0.20900699289302954,0.24125013509706608,0.17047863459571355
6.5200000000000005,0.20900598390027486,0.24125011128048712,0.17047990403614408
6.53,0.20900498741680082,0.2412500871525205,0.17048115859626597
6.54,0.20900400328489305,0.2412500627276433,0.17048239844876542
6.55,0.2090030313488713,0.24125003801996542,0.17048362376435655
6.5600000000000005,0.20900207145506244,0.24125001304323748,0.17048483471180342
6.57,0.2090011234517738,0.2412499878108586,0.1704860314579417
6.58,0.20900018718926683,0.24124996233588392,0.17048721416770007
6.59,0.20899926251973133,0.24124993663103203,0.17048838300412156
6.6000000000000005,0.20899834929725974,0.24124991070869228,0.1704895381283845
6.61,0.20899744737782203,0.24124988458093194,0.17049067969982326
6.62,0.20899655661924077,0.24124985825950312,0.17049180787594892
6.63,0.20899567688116666,0.24124983175584966,0.17049292281246953
6.640000000000001,0.20899480802505427,0.24124980508111388,0.17049402466331026
6.65,0.2089939499141383,0.24124977824614308,0.17049511358063332
6.66,0.20899310241340996,0.24124975126149606,0.17049618971485767
6.67,0.20899226538959376,0.24124972413744938,0.17049725321467846
6.68,0.2089914387111247,0.24124969688400363,0.17049830422708634
6.69,0.20899062224812562,0.2412496695108894,0.17049934289738655
6.7,0.20898981587238497,0.2412496420275732,0.17050036936921778
6.71,0.2089890194573348,0.2412496144432635,0.17050138378457083
6.72,0.20898823287802923,0.24124958676691619,0.17050238628380704
6.73,0.20898745601112287,0.2412495590072402,0.1705033770056766
6.74,0.2089866887348499,0.24124953117270317,0.17050435608733663
6.75,0.20898593092900328,0.24124950327153658,0.170505323664369
6.76,0.20898518247491413,0.24124947531174112,0.17050627987079806
6.7700000000000005,0.20898444325543164,0.24124944730109188,0.1705072248391081
6.78,0.20898371315490302,0.2412494192471433,0.1705081587002607
6.79,0.20898299205915385,0.24124939115723415,0.17050908158371178
6.8,0.20898227985546866,0.24124936303849237,0.17050999361742858
6.8100000000000005,0.20898157643257181,0.24124933489783984,0.17051089492790636
6.82,0.20898088168060858,0.241249306741997,0.17051178564018504
6.83,0.2089801954911265,0.24124927857748735,0.17051266587786554
6.84,0.20897951775705706,0.24124925041064202,0.17051353576312595
6.8500000000000005,0.20897884837269745,0.24124922224760403,0.1705143954167376
6.86,0.20897818723369282,0.24124919409433268,0.17051524495808099
6.87,0.2089775342370185,0.2412491659566076,0.17051608450516134
6.88,0.2089768892809627,0.24124913784003293,0.17051691417462417
6.890000000000001,0.20897625226510924,0.2412491097500414,0.17051773408177068
6.9,0.20897562309032072,0.24124908169189813,0.1705185443405729
6.91,0.20897500165872174,0.24124905367070457,0.17051934506368865
6.92,0.20897438787368242,0.24124902569140227,0.17052013636247648
6.93,0.20897378163980215,0.24124899775877656,0.17052091834701033
6.94,0.20897318286289357,0.2412489698774602,0.17052169112609397
6.95,0.20897259144996672,0.24124894205193684,0.17052245480727554
6.96,0.2089720073092134,0.24124891428654463,0.1705232094968616
6.97,0.2089714303499918,0.2412488865854795,0.17052395529993122
6.98,0.20897086048281135,0.24124885895279854,0.17052469232035
6.99,0.20897029761931765,0.2412488313924233,0.17052542066078366
7.0,0.2089697416722777,0.2412488039081429,0.17052614042271172
7.01,0.2089691925555653,0.2412487765036172,0.17052685170644094
7.0200000000000005,0.20896865018414673,0.24124874918237985,0.17052755461111863
7.03,0.20896811447406646,0.24124872194784128,0.17052824923474577
7.04,0.2089675853424332,0.2412486948032917,0.17052893567419009
7.05,0.208967062707406,0.24124866775190387,0.1705296140251988
7.0600000000000005,0.2089665464881807,0.24124864079673597,0.17053028438241152
7.07,0.2089660366049764,0.24124861394073438,0.17053094683937267
7.08,0.20896553297902226,0.2412485871867363,0.17053160148854402
7.09,0.20896503553254434,0.24124856053747248,0.17053224842131698
7.1000000000000005,0.20896454418875268,0.2412485339955697,0.17053288772802477
7.11,0.20896405887182862,0.24124850756355337,0.17053351949795448
7.12,0.20896357950691213,0.24124848124385,0.1705341438193589
7.13,0.20896310602008944,0.24124845503878964,0.17053476077946847
7.140000000000001,0.20896263833838077,0.24124842895060813,0.17053537046450268
7.15,0.20896217638972833,0.24124840298144962,0.1705359729596818
7.16,0.2089617201029843,0.24124837713336864,0.1705365683492381
7.17,0.2089612694078991,0.24124835140833248,0.1705371567164273
7.18,0.20896082423510978,0.2412483258082233,0.1705377381435395
7.19,0.2089603845161286,0.24124830033484027,0.17053831271191036
7.2,0.20895995018333172,0.24124827498990156,0.17053888050193186
7.21,0.20895952116994798,0.2412482497750466,0.17053944159306322
7.22,0.208959097410048,0.24124822469183788,0.1705399960638414
7.23,0.2089586788385333,0.24124819974176293,0.17054054399189172
7.24,0.20895826539112555,0.24124817492623632,0.17054108545393826
7.25,0.208957857004356,0.24124815024660146,0.17054162052581412
7.26,0.20895745361555515,0.24124812570413243,0.17054214928247172
7.2700000000000005,0.20895705516284227,0.24124810130003582,0.17054267179799268
7.28,0.20895666158511547,0.24124807703545242,0.170543188145598
7.29,0.20895627282204152,0.24124805291145898,0.17054369839765768
7.3,0.20895588881404603,0.24124802892906985,0.17054420262570066
7.3100000000000005,0.2089555095023037,0.24124800508923863,0.17054470090042437
7.32,0.20895513482872868,0.2412479813928598,0.17054519329170417
7.33,0.208954764735965,0.24124795784077022,0.17054567986860295
7.34,0.20895439916737732,0.24124793443375075,0.17054616069938022
7.3500000000000005,0.20895403806704163,0.24124791117252775,0.17054663585150148
7.36,0.20895368137973608,0.24124788805777442,0.1705471053916473
7.37,0.20895332905093203,0.24124786509011237,0.17054756938572227
7.38,0.20895298102678514,0.241247842270113,0.1705480278988639
7.390000000000001,0.20895263725412658,0.24124781959829883,0.17054848099545147
7.4,0.20895229768045442,0.24124779707514485,0.17054892873911473
7.41,0.20895196225392504,0.2412477747010799,0.17054937119274244
7.42,0.20895163092334473,0.2412477524764878,0.17054980841849093
7.43,0.2089513036381614,0.24124773040170885,0.17055024047779252
7.44,0.20895098034845624,0.2412477084770408,0.17055066743136382
7.45,0.2089506610049358,0.2412476867027402,0.17055108933921395
7.46,0.2089503455589239,0.24124766507902348,0.17055150626065269
7.47,0.20895003396235368,0.2412476436060683,0.17055191825429847
7.48,0.20894972616775997,0.24124762228401433,0.17055232537808643
7.49,0.2089494221282715,0.24124760111296473,0.17055272768927615
7.5,0.20894912179760328,0.24124758009298689,0.1705531252444595
7.51,0.20894882513004923,0.24124755922411367,0.17055351809956837
7.5200000000000005,0.20894853208047473,0.24124753850634437,0.17055390630988213
7.53,0.20894824260430936,0.24124751793964572,0.17055428993003524
7.54,0.20894795665753962,0.24124749752395286,0.1705546690140247
7.55,0.208947674196702,0.2412474772591703,0.17055504361521728
7.5600000000000005,0.20894739517887573,0.24124745714517293,0.17055541378635694
7.57,0.20894711956167614,0.24124743718180672,0.17055577957957185
7.58,0.20894684730324764,0.24124741736888983,0.17055614104638164
7.59,0.20894657836225705,0.2412473977062134,0.17055649823770427
7.6000000000000005,0.20894631269788694,0.24124737819354236,0.1705568512038631
7.61,0.20894605026982913,0.24124735883061632,0.17055719999459365
7.62,0.2089457910382781,0.24124733961715034,0.17055754465905043
7.63,0.2089455349639247,0.24124732055283576,0.17055788524581367
7.640000000000001,0.20894528200794982,0.24124730163734096,0.1705582218028959
7.65,0.20894503213201812,0.24124728287031205,0.17055855437774853
7.66,0.20894478529827196,0.24124726425137374,0.17055888301726832
7.67,0.20894454146932526,0.24124724578012993,0.1705592077678038
7.68,0.20894430060825755,0.2412472274561645,0.1705595286751616
7.69,0.2089440626786081,0.24124720927904197,0.17055984578461275
7.7,0.20894382764437003,0.24124719124830815,0.17056015914089875
7.71,0.20894359546998456,0.2412471733634908,0.17056046878823786
7.72,0.20894336612033537,0.24124715562410035,0.17056077477033102
7.73,0.20894313956074298,0.24124713802963035,0.17056107713036792
7.74,0.20894291575695922,0.2412471205795583,0.17056137591103285
7.75,0.20894269467516172,0.24124710327334603,0.1705616711545106
7.76,0.2089424762819486,0.24124708611044043,0.17056196290249218
7.7700000000000005,0.20894226054433307,0.24124706909027396,0.17056225119618063
7.78,0.20894204742973826,0.2412470522122652,0.17056253607629657
7.79,0.20894183690599197,0.24124703547581935,0.17056281758308384
7.8,0.20894162894132157,0.2412470188803289,0.17056309575631504
7.8100000000000005,0.20894142350434897,0.24124700242517397,0.17056337063529692
7.82,0.2089412205640856,0.24124698610972287,0.17056364225887588
7.83,0.20894102008992754,0.24124696993333264,0.17056391066544324
7.84,0.20894082205165065,0.24124695389534948,0.1705641758929405
7.8500000000000005,0.20894062641940572,0.2412469379951092,0.1705644379788646
7.86,0.20894043316371377,0.24124692223193775,0.17056469696027307
7.87,0.20894024225546146,0.2412469066051515,0.17056495287378906
7.88,0.20894005366589632,0.24124689111405784,0.17056520575560652
7.890000000000001,0.20893986736662234,0.24124687575795553,0.17056545564149503
7.9,0.20893968332959542,0.2412468605361351,0.1705657025668048
7.91,0.2089395015271189,0.24124684544787922,0.17056594656647162
7.92,0.20893932193183928,0.2412468304924632,0.17056618767502144
7.930000000000001,0.2089391445167418,0.24124681566915523,0.17056642592657534
7.94,0.20893896925514627,0.24124680097721682,0.1705666613548542
7.95,0.2089387961207027,0.24124678641590316,0.17056689399318328
7.96,0.20893862508738734,0.24124677198446348,0.17056712387449682
7.97,0.20893845612949843,0.24124675768214132,0.17056735103134268
7.98,0.20893828922165228,0.24124674350817496,0.17056757549588672
7.99,0.20893812433877912,0.24124672946179765,0.17056779729991728
8.0,0.2089379614561193,0.24124671554223798,0.17056801647484962
8.01,0.20893780054921923,0.24124670174872015,0.1705682330517302
8.02,0.20893764159392775,0.24124668808046434,0.17056844706124094
8.03,0.20893748456639213,0.2412466745366869,0.1705686585337036
8.040000000000001,0.20893732944305443,0.24124666111660073,0.17056886749908376
8.05,0.20893717620064778,0.24124664781941543,0.1705690739869952
8.06,0.2089370248161927,0.24124663464433768,0.1705692780267038
8.07,0.20893687526699356,0.24124662159057148,0.17056947964713168
8.08,0.20893672753063494,0.24124660865731834,0.1705696788768612
8.09,0.2089365815849782,0.2412465958437776,0.17056987574413893
8.1,0.20893643740815787,0.24124658314914663,0.17057007027687948
8.11,0.20893629497857844,0.24124657057262103,0.1705702625026695
8.120000000000001,0.2089361542749108,0.24124655811339493,0.17057045244877134
8.13,0.208936015276089,0.24124654577066118,0.17057064014212697
8.14,0.20893587796130683,0.2412465335436115,0.17057082560936165
8.15,0.20893574231001477,0.2412465214314368,0.17057100887678767
8.16,0.2089356083019166,0.24124650943332726,0.17057118997040785
8.17,0.20893547591696632,0.2412464975484726,0.17057136891591937
8.18,0.208935345135365,0.2412464857760623,0.17057154573871716
8.19,0.20893521593755765,0.24124647411528571,0.1705717204638975
8.2,0.20893508830423027,0.24124646256533222,0.17057189311626153
8.21,0.2089349622163067,0.24124645112539148,0.1705720637203186
8.22,0.20893483765494578,0.24124643979465357,0.17057223230028976
8.23,0.20893471460153834,0.24124642857230919,0.17057239888011108
8.24,0.2089345930377043,0.24124641745754966,0.170572563483437
8.25,0.20893447294528988,0.2412464064495673,0.1705727261336436
8.26,0.20893435430636467,0.2412463955475554,0.1705728868538319
8.27,0.20893423710321893,0.24124638475070842,0.17057304566683096
8.28,0.2089341213183608,0.2412463740582222,0.1705732025952012
8.290000000000001,0.20893400693451358,0.24124636346929393,0.1705733576612374
8.3,0.20893389393461304,0.2412463529831225,0.17057351088697192
8.31,0.2089337823018048,0.2412463425989084,0.1705736622941777
8.32,0.20893367201944169,0.24124633231585402,0.1705738119043713
8.33,0.20893356307108119,0.24124632213316363,0.17057395973881587
8.34,0.20893345544048286,0.24124631205004363,0.17057410581852422
8.35,0.20893334911160583,0.24124630206570252,0.17057425016426164
8.36,0.20893324406860628,0.24124629217935115,0.17057439279654882
8.370000000000001,0.20893314029583507,0.24124628239020265,0.1705745337356647
8.38,0.20893303777783526,0.24124627269747273,0.17057467300164933
8.39,0.20893293649933967,0.24124626310037958,0.17057481061430665
8.4,0.20893283644526867,0.2412462535981441,0.1705749465932073
8.41,0.20893273760072764,0.24124624418998994,0.1705750809576912
8.42,0.2089326399510049,0.24124623487514357,0.1705752137268704
8.43,0.2089325434815692,0.2412462256528344,0.17057534491963172
8.44,0.2089324481780677,0.24124621652229483,0.17057547455463934
8.45,0.20893235402632354,0.24124620748276032,0.17057560265033742
8.46,0.20893226101233386,0.24124619853346949,0.1705757292249527
8.47,0.2089321691222675,0.24124618967366418,0.17057585429649705
8.48,0.20893207834246288,0.2412461809025895,0.17057597788276993
8.49,0.20893198865942597,0.24124617221949396,0.17057610000136092
8.5,0.2089319000598281,0.24124616362362944,0.1705762206696522
8.51,0.208931812530504,0.2412461551142513,0.17057633990482093
8.52,0.20893172605844978,0.24124614669061842,0.17057645772384172
8.53,0.20893164063082084,0.2412461383519933,0.1705765741434889
8.540000000000001,0.20893155623492995,0.24124613009764204,0.17057668918033894
8.55,0.20893147285824532,0.24124612192683442,0.17057680285077279
8.56,0.2089313904883886,0.241246113838844,0.1705769151709781
8.57,0.20893130911313307,0.2412461058329481,0.17057702615695153
8.58,0.20893122872040168,0.24124609790842783,0.170577135824501
8.59,0.20893114929826526,0.2412460900645682,0.1705772441892479
8.6,0.20893107083494064,0.24124608230065814,0.17057735126662923
8.61,0.20893099331878887,0.24124607461599049,0.1705774570718998
8.620000000000001,0.20893091673831338,0.24124606700986204,0.1705775616201344
8.63,0.20893084108215834,0.24124605948157365,0.1705776649262298
8.64,0.2089307663391068,0.24124605203043017,0.170577767004907
8.65,0.208930692498079,0.24124604465574057,0.17057786787071316
8.66,0.20893061954813072,0.24124603735681785,0.17057796753802368
8.67,0.20893054747845152,0.24124603013297918,0.17057806602104425
8.68,0.20893047627836317,0.2412460229835459,0.17057816333381282
8.69,0.20893040593731796,0.24124601590784345,0.17057825949020153
8.700000000000001,0.20893033644489714,0.2412460089052015,0.17057835450391873
8.71,0.20893026779080925,0.24124600197495397,0.17057844838851083
8.72,0.2089301999648886,0.24124599511643896,0.17057854115736423
8.73,0.20893013295709373,0.24124598832899882,0.17057863282370728
8.74,0.2089300667575058,0.24124598161198016,0.17057872340061195
8.75,0.2089300013563272,0.24124597496473388,0.17057881290099586
8.76,0.20892993674387988,0.2412459683866152,0.170578901337624
8.77,0.20892987291060408,0.24124596187698355,0.1705789887231105
8.78,0.2089298098470567,0.24124595543520277,0.17057907506992048
8.790000000000001,0.20892974754390992,0.24124594906064095,0.17057916039037174
8.8,0.2089296859919498,0.24124594275267056,0.1705792446966365
8.81,0.2089296251820749,0.24124593651066834,0.1705793280007431
8.82,0.20892956510529476,0.2412459303340154,0.1705794103145778
8.83,0.20892950575272867,0.2412459242220972,0.17057949164988628
